,iid_pid,iid,id,gender,idg,condtn,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,field,from,zipcode,career
4400,2404.0,173.0,16.0,Male,32.0,2.0,12.0,153.0,no,0,no,28.0,4.0,9,19,19,14,19,17,5.0,5.0,6.0,6.0,6.333333333333333,7.666666666666667,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4401,2403.0,173.0,16.0,Male,32.0,2.0,11.0,152.0,no,0,no,27.0,4.0,14,20,20,14,18,14,5.0,8.0,8.0,6.0,7.0,7.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4402,2402.0,173.0,16.0,Male,32.0,2.0,10.0,151.0,yes,0,yes,28.0,2.0,14,16,18,18,16,16,8.0,7.0,8.0,9.0,6.0,10.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4403,2401.0,173.0,16.0,Male,32.0,2.0,9.0,150.0,no,0,yes,31.0,2.0,12,20,20,20,14,14,6.0,8.0,8.0,8.0,8.0,6.333333333333333,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4404,2400.0,173.0,16.0,Male,32.0,2.0,8.0,149.0,yes,0,yes,28.0,2.0,8,19,19,19,19,14,5.0,8.0,8.0,7.0,4.0,6.333333333333333,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4405,2399.0,173.0,16.0,Male,32.0,2.0,7.0,148.0,no,0,no,27.0,4.0,15,16,16,18,18,13,7.0,9.0,9.0,5.0,8.0,2.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4406,2398.0,173.0,16.0,Male,32.0,2.0,6.0,147.0,no,0,no,26.0,4.0,18,18,20,18,16,10,6.0,8.0,8.0,8.0,4.0,5.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4407,2397.0,173.0,16.0,Male,32.0,2.0,5.0,146.0,no,0,yes,36.0,2.0,18,18,18,18,13,13,6.0,8.0,8.0,8.0,6.666666666666667,5.666666666666667,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4408,2396.0,173.0,16.0,Male,32.0,2.0,4.0,145.0,no,0,yes,24.0,2.0,11,18,22,18,11,18,8.0,10.0,10.0,10.0,10.0,10.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4409,2395.0,173.0,16.0,Male,32.0,2.0,3.0,144.0,no,0,yes,23.0,2.0,16,16,16,18,18,16,6.0,7.0,8.0,6.0,7.0,6.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4410,2394.0,173.0,16.0,Male,32.0,2.0,2.0,143.0,no,0,yes,33.0,2.0,8,20,20,14,16,18,7.0,5.0,8.0,9.0,8.0,6.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4411,2393.0,173.0,16.0,Male,32.0,2.0,1.0,142.0,yes,0,yes,24.0,2.0,14,14,21,21,19,9,6.0,4.0,8.0,9.0,9.0,9.0,22.0,Math,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,4.0,Several times a week,Academic/Research ,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,0.0,6,6,6,6,6,6,math,NJ,"8,536",professor
4412,2392.0,172.0,15.0,Male,30.0,2.0,16.0,157.0,no,0,no,28.0,4.0,14,16,16,18,18,16,7.0,7.0,7.0,8.0,7.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4413,2391.0,172.0,15.0,Male,30.0,2.0,15.0,156.0,yes,0,no,30.0,1.0,14,18,16,18,18,16,5.0,9.0,10.0,8.0,10.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4414,2390.0,172.0,15.0,Male,30.0,2.0,14.0,155.0,no,0,yes,27.0,2.0,15,18,18,16,16,13,5.0,8.0,8.0,6.0,7.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4415,2389.0,172.0,15.0,Male,30.0,2.0,13.0,154.0,yes,0,yes,27.0,2.0,15,17,17,17,17,15,9.0,10.0,10.0,10.0,10.0,8.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4416,2388.0,172.0,15.0,Male,30.0,2.0,12.0,153.0,no,0,no,28.0,4.0,9,19,19,14,19,17,6.0,5.0,6.0,6.0,7.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4417,2387.0,172.0,15.0,Male,30.0,2.0,11.0,152.0,no,0,no,27.0,4.0,14,20,20,14,18,14,6.0,8.0,7.0,8.0,9.0,7.666666666666667,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4418,2386.0,172.0,15.0,Male,30.0,2.0,10.0,151.0,no,0,yes,28.0,2.0,14,16,18,18,16,16,7.0,8.0,7.0,6.0,7.0,8.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4419,2385.0,172.0,15.0,Male,30.0,2.0,9.0,150.0,no,0,yes,31.0,2.0,12,20,20,20,14,14,6.0,7.0,8.0,7.0,8.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4420,2384.0,172.0,15.0,Male,30.0,2.0,8.0,149.0,yes,0,yes,28.0,2.0,8,19,19,19,19,14,7.0,7.0,7.0,6.0,6.0,6.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4421,2383.0,172.0,15.0,Male,30.0,2.0,7.0,148.0,no,0,no,27.0,4.0,15,16,16,18,18,13,7.0,8.0,8.0,10.0,10.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4422,2382.0,172.0,15.0,Male,30.0,2.0,6.0,147.0,yes,0,no,26.0,4.0,18,18,20,18,16,10,8.0,10.0,10.0,10.0,8.0,8.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4423,2381.0,172.0,15.0,Male,30.0,2.0,5.0,146.0,no,0,yes,36.0,2.0,18,18,18,18,13,13,8.0,8.0,8.0,7.0,8.666666666666666,7.666666666666667,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4424,2380.0,172.0,15.0,Male,30.0,2.0,4.0,145.0,no,0,yes,24.0,2.0,11,18,22,18,11,18,9.0,9.0,9.0,7.0,8.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4425,2379.0,172.0,15.0,Male,30.0,2.0,3.0,144.0,no,0,yes,23.0,2.0,16,16,16,18,18,16,5.0,8.0,7.0,7.0,8.0,7.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4426,2378.0,172.0,15.0,Male,30.0,2.0,2.0,143.0,no,0,yes,33.0,2.0,8,20,20,14,16,18,8.0,8.0,9.0,8.0,8.0,6.666666666666667,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4427,2377.0,172.0,15.0,Male,30.0,2.0,1.0,142.0,yes,0,yes,24.0,2.0,14,14,21,21,19,9,8.0,7.0,8.0,8.0,8.0,8.0,27.0, Business/Econ/Finance,European/Caucasian-American,5.0,7.0,6,Seemed like a fun night out,3.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,6,6,6,6,6,6,Business,"London, England",0,Management Consulting
4428,2376.0,171.0,14.0,Male,28.0,2.0,16.0,157.0,no,0,no,28.0,4.0,14,16,16,18,18,16,5.0,7.0,7.0,6.0,7.0,5.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4429,2375.0,171.0,14.0,Male,28.0,2.0,15.0,156.0,no,0,no,30.0,1.0,14,18,16,18,18,16,5.0,8.0,10.0,2.0,9.0,2.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4430,2374.0,171.0,14.0,Male,28.0,2.0,14.0,155.0,no,0,yes,27.0,2.0,15,18,18,16,16,13,4.0,7.0,7.0,4.0,8.0,5.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4431,2373.0,171.0,14.0,Male,28.0,2.0,13.0,154.0,yes,0,yes,27.0,2.0,15,17,17,17,17,15,8.0,9.0,9.0,8.0,8.0,8.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4432,2372.0,171.0,14.0,Male,28.0,2.0,12.0,153.0,yes,0,no,28.0,4.0,9,19,19,14,19,17,6.0,6.0,7.0,7.0,7.0,7.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4433,2371.0,171.0,14.0,Male,28.0,2.0,11.0,152.0,no,0,no,27.0,4.0,14,20,20,14,18,14,6.0,7.0,8.0,8.0,7.333333333333333,8.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4434,2370.0,171.0,14.0,Male,28.0,2.0,10.0,151.0,no,0,yes,28.0,2.0,14,16,18,18,16,16,5.0,7.0,6.0,5.0,7.0,7.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4435,2369.0,171.0,14.0,Male,28.0,2.0,9.0,150.0,no,0,yes,31.0,2.0,12,20,20,20,14,14,6.0,7.0,9.0,6.0,9.0,7.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4436,2368.0,171.0,14.0,Male,28.0,2.0,8.0,149.0,yes,0,yes,28.0,2.0,8,19,19,19,19,14,6.0,8.0,8.0,6.0,7.0,7.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4437,2367.0,171.0,14.0,Male,28.0,2.0,7.0,148.0,no,0,no,27.0,4.0,15,16,16,18,18,13,4.0,8.0,8.0,7.0,8.0,5.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4438,2366.0,171.0,14.0,Male,28.0,2.0,6.0,147.0,no,0,no,26.0,4.0,18,18,20,18,16,10,4.0,7.0,9.0,4.0,6.0,3.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4439,2365.0,171.0,14.0,Male,28.0,2.0,5.0,146.0,no,0,yes,36.0,2.0,18,18,18,18,13,13,8.0,8.0,8.0,7.0,7.666666666666667,5.333333333333333,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4440,2364.0,171.0,14.0,Male,28.0,2.0,4.0,145.0,no,0,yes,24.0,2.0,11,18,22,18,11,18,9.0,9.0,9.0,7.0,8.0,5.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4441,2363.0,171.0,14.0,Male,28.0,2.0,3.0,144.0,no,0,yes,23.0,2.0,16,16,16,18,18,16,5.0,7.0,8.0,7.0,7.0,6.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4442,2362.0,171.0,14.0,Male,28.0,2.0,2.0,143.0,no,0,yes,33.0,2.0,8,20,20,14,16,18,8.0,9.0,9.0,7.0,8.0,8.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4443,2361.0,171.0,14.0,Male,28.0,2.0,1.0,142.0,yes,0,yes,24.0,2.0,14,14,21,21,19,9,4.0,10.0,9.0,5.0,6.0,2.0,29.0, Business/Econ/Finance,European/Caucasian-American,1.0,1.0,10,Seemed like a fun night out,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,0.0,10,10,10,10,10,10,Finance,France,"75,015",Finance
4444,2360.0,170.0,13.0,Male,26.0,2.0,16.0,157.0,no,0,yes,28.0,4.0,14,16,16,18,18,16,3.0,6.0,7.0,4.0,5.0,3.0,28.0,Biological Sciences/Chemistry/Physics,Asian/Pacific Islander/Asian-American,2.0,1.0,11,Seemed like a fun night out,5.0,Once a week,Doctor/Medicine ,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,0.0,11,11,11,11,11,11,Biochemistry,India,0,Physician Scientist
4445,2359.0,170.0,13.0,Male,26.0,2.0,15.0,156.0,no,0,no,30.0,1.0,14,18,16,18,18,16,4.0,8.0,10.0,3.0,10.0,8.0,28.0,Biological Sciences/Chemistry/Physics,Asian/Pacific Islander/Asian-American,2.0,1.0,11,Seemed like a fun night out,5.0,Once a week,Doctor/Medicine ,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,0.0,11,11,11,11,11,11,Biochemistry,India,0,Physician Scientist
4446,2358.0,170.0,13.0,Male,26.0,2.0,14.0,155.0,no,0,no,27.0,2.0,15,18,18,16,16,13,2.0,8.0,8.0,3.0,8.0,6.0,28.0,Biological Sciences/Chemistry/Physics,Asian/Pacific Islander/Asian-American,2.0,1.0,11,Seemed like a fun night out,5.0,Once a week,Doctor/Medicine ,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,0.0,11,11,11,11,11,11,Biochemistry,India,0,Physician Scientist
4447,2357.0,170.0,13.0,Male,26.0,2.0,13.0,154.0,no,0,no,27.0,2.0,15,17,17,17,17,15,6.0,10.0,10.0,5.0,9.0,6.0,28.0,Biological Sciences/Chemistry/Physics,Asian/Pacific Islander/Asian-American,2.0,1.0,11,Seemed like a fun night out,5.0,Once a week,Doctor/Medicine ,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,0.0,11,11,11,11,11,11,Biochemistry,India,0,Physician Scientist
4448,2356.0,170.0,13.0,Male,26.0,2.0,12.0,153.0,no,0,yes,28.0,4.0,9,19,19,14,19,17,5.0,5.0,7.0,5.0,7.666666666666667,4.0,28.0,Biological Sciences/Chemistry/Physics,Asian/Pacific Islander/Asian-American,2.0,1.0,11,Seemed like a fun night out,5.0,Once a week,Doctor/Medicine ,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,0.0,11,11,11,11,11,11,Biochemistry,India,0,Physician Scientist
4449,2355.0,170.0,13.0,Male,26.0,2.0,11.0,152.0,no,0,yes,27.0,4.0,14,20,20,14,18,14,4.0,6.0,7.0,6.0,8.0,4.0,28.0,Biological Sciences/Chemistry/Physics,Asian/Pacific Islander/Asian-American,2.0,1.0,11,Seemed like a fun night out,5.0,Once a week,Doctor/Medicine ,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,0.0,11,11,11,11,11,11,Biochemistry,India,0,Physician Scientist
